model,mode,task_id,task_type,planning_exec_ready,spec_path,contract_compatible,execution_success,output_valid,row_or_pixel_count,required_fields_ok,geometry_or_raster_ok,duration_seconds,output_path,error_type,error_message
qwen2.5-coder:1.5b,grounded,T015,point_count_join,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_1.5b/grounded/T015_grounded.json,0,0,0,0,0,0,0.000,,ValueError,missing expected layer mentions: ['hospital_points']
qwen2.5-coder:1.5b,grounded,T016,raster_clip,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_1.5b/grounded/T016_grounded.json,1,1,1,44,1,1,0.011,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_1.5b/grounded/T016/T016_temperature_clip.tif,,
qwen2.5-coder:1.5b,grounded,T017,raster_clip,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_1.5b/grounded/T017_grounded.json,1,1,1,44,1,1,0.011,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_1.5b/grounded/T017/T017_temperature_clip_nodata.tif,,
qwen2.5-coder:1.5b,grounded,T018,raster_clip,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_1.5b/grounded/T018_grounded.json,1,1,1,44,1,1,0.010,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_1.5b/grounded/T018/T018_temperature_clip_boundary_crs.tif,,
qwen2.5-coder:1.5b,grounded,T019,raster_clip,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_1.5b/grounded/T019_grounded.json,1,1,1,44,1,1,0.010,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_1.5b/grounded/T019/T019_temperature_clip_compressed.tif,,
qwen2.5-coder:1.5b,grounded,T020,raster_clip,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_1.5b/grounded/T020_grounded.json,1,1,1,44,1,1,0.009,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_1.5b/grounded/T020/T020_temperature_clip_metadata.tif,,
qwen2.5-coder:1.5b,grounded,T021,zonal_statistics,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_1.5b/grounded/T021_grounded.json,1,1,1,2498,1,1,1.814,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_1.5b/grounded/T021/T021_temperature_zonal_stats.gpkg,,
qwen2.5-coder:1.5b,grounded,T022,zonal_statistics,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_1.5b/grounded/T022_grounded.json,1,1,1,2498,1,1,1.814,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_1.5b/grounded/T022/T022_temperature_mean_by_tract.gpkg,,
qwen2.5-coder:1.5b,grounded,T023,zonal_statistics,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_1.5b/grounded/T023_grounded.json,1,1,1,8,1,1,1.768,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_1.5b/grounded/T023/T023_temperature_stats_hot_tracts.gpkg,,
qwen2.5-coder:1.5b,grounded,T024,zonal_statistics,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_1.5b/grounded/T024_grounded.json,0,0,0,0,0,0,0.000,,ValueError,missing expected layer mentions: ['school_points']
qwen2.5-coder:1.5b,grounded,T025,zonal_statistics,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_1.5b/grounded/T025_grounded.json,0,0,0,0,0,0,0.000,,ValueError,"missing expected layer mentions: ['flood_zones', 'school_points']"
qwen2.5-coder:1.5b,grounded,T026,choropleth_export,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_1.5b/grounded/T026_grounded.json,0,0,0,0,0,0,0.000,,ValueError,missing expected layer mentions: ['zonal_input_for_map']
qwen2.5-coder:1.5b,grounded,T027,choropleth_export,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_1.5b/grounded/T027_grounded.json,0,0,0,0,0,0,0.000,,ValueError,missing expected layer mentions: ['zonal_input_for_map']
qwen2.5-coder:1.5b,grounded,T028,choropleth_export,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_1.5b/grounded/T028_grounded.json,0,0,0,0,0,0,0.000,,ValueError,missing expected layer mentions: ['zonal_input_for_map']
qwen2.5-coder:1.5b,grounded,T029,choropleth_export,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_1.5b/grounded/T029_grounded.json,0,0,0,0,0,0,0.000,,ValueError,missing expected layer mentions: ['zonal_input_for_map']
qwen2.5-coder:1.5b,grounded,T030,choropleth_export,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_1.5b/grounded/T030_grounded.json,1,1,1,130511,1,1,0.798,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_1.5b/grounded/T030/T030_multivariate_risk_map.png,,
qwen2.5-coder:14b,grounded,T001,buffer_service_area,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_14b/grounded/T001_grounded.json,1,1,1,116,1,1,0.150,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_14b/grounded/T001/T001_buffer_hospitals.gpkg,,
qwen2.5-coder:14b,grounded,T002,buffer_service_area,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_14b/grounded/T002_grounded.json,1,1,1,116,1,1,0.041,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_14b/grounded/T002/T002_buffer_hospitals_2500m.gpkg,,
qwen2.5-coder:14b,grounded,T003,buffer_service_area,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_14b/grounded/T003_grounded.json,0,0,0,0,0,0,0.000,,ValueError,missing expected layer mentions: ['study_boundary']
qwen2.5-coder:14b,grounded,T004,buffer_service_area,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_14b/grounded/T004_grounded.json,1,1,1,116,1,1,0.149,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_14b/grounded/T004/T004_buffer_hospitals_named.gpkg,,
qwen2.5-coder:14b,grounded,T005,buffer_service_area,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_14b/grounded/T005_grounded.json,0,0,0,0,0,0,0.000,,FileNotFoundError,[Errno 2] No such file or directory: 'experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_14b/grounded/T005_grounded.json'
qwen2.5-coder:14b,grounded,T006,overlay_intersection,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_14b/grounded/T006_grounded.json,1,1,1,1696,1,1,0.347,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_14b/grounded/T006/T006_flood_tract_overlay.gpkg,,
qwen2.5-coder:14b,grounded,T007,overlay_intersection,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_14b/grounded/T007_grounded.json,1,1,1,1696,1,1,0.345,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_14b/grounded/T007/T007_flood_tract_overlay_area.gpkg,,
qwen2.5-coder:14b,grounded,T008,overlay_intersection,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_14b/grounded/T008_grounded.json,1,1,1,1696,1,1,0.345,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_14b/grounded/T008/T008_sfha_overlay.gpkg,,
qwen2.5-coder:14b,grounded,T009,overlay_intersection,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_14b/grounded/T009_grounded.json,1,1,1,2498,1,1,0.381,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_14b/grounded/T009/T009_flood_summary_by_tract.gpkg,,
qwen2.5-coder:14b,grounded,T010,overlay_intersection,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_14b/grounded/T010_grounded.json,1,1,1,630,1,1,0.330,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_14b/grounded/T010/T010_high_flood_tracts.gpkg,,
qwen2.5-coder:14b,grounded,T011,point_count_join,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_14b/grounded/T011_grounded.json,1,1,1,2498,1,1,0.129,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_14b/grounded/T011/T011_school_count_by_tract.gpkg,,
qwen2.5-coder:14b,grounded,T012,point_count_join,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_14b/grounded/T012_grounded.json,1,1,1,2498,1,1,0.113,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_14b/grounded/T012/T012_hospital_count_by_tract.gpkg,,
qwen2.5-coder:14b,grounded,T013,point_count_join,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_14b/grounded/T013_grounded.json,1,1,1,2498,1,1,0.146,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_14b/grounded/T013/T013_school_density_by_tract.gpkg,,
qwen2.5-coder:14b,grounded,T014,point_count_join,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_14b/grounded/T014_grounded.json,1,1,1,1399,1,1,0.104,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_14b/grounded/T014/T014_tracts_with_schools.gpkg,,
qwen2.5-coder:14b,grounded,T015,point_count_join,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_14b/grounded/T015_grounded.json,0,0,0,0,0,0,0.000,,ValueError,missing expected layer mentions: ['hospital_points']
qwen2.5-coder:14b,grounded,T016,raster_clip,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_14b/grounded/T016_grounded.json,1,1,1,44,1,1,0.011,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_14b/grounded/T016/T016_temperature_clip.tif,,
qwen2.5-coder:14b,grounded,T017,raster_clip,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_14b/grounded/T017_grounded.json,1,1,1,117,1,1,0.010,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_14b/grounded/T017/T017_temperature_clip_nodata.tif,,
qwen2.5-coder:14b,grounded,T018,raster_clip,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_14b/grounded/T018_grounded.json,1,1,1,117,1,1,0.010,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_14b/grounded/T018/T018_temperature_clip_boundary_crs.tif,,
qwen2.5-coder:14b,grounded,T019,raster_clip,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_14b/grounded/T019_grounded.json,0,0,0,0,0,0,0.000,,ValueError,missing expected layer mentions: ['study_boundary']
qwen2.5-coder:14b,grounded,T020,raster_clip,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_14b/grounded/T020_grounded.json,1,1,1,117,1,1,0.011,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_14b/grounded/T020/T020_temperature_clip_metadata.tif,,
qwen2.5-coder:14b,grounded,T021,zonal_statistics,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_14b/grounded/T021_grounded.json,1,1,1,2498,1,1,1.809,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_14b/grounded/T021/T021_temperature_zonal_stats.gpkg,,
qwen2.5-coder:14b,grounded,T022,zonal_statistics,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_14b/grounded/T022_grounded.json,1,1,1,2498,1,1,1.807,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_14b/grounded/T022/T022_temperature_mean_by_tract.gpkg,,
qwen2.5-coder:14b,grounded,T023,zonal_statistics,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_14b/grounded/T023_grounded.json,1,1,1,8,1,1,1.757,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_14b/grounded/T023/T023_temperature_stats_hot_tracts.gpkg,,
qwen2.5-coder:14b,grounded,T024,zonal_statistics,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_14b/grounded/T024_grounded.json,0,0,0,0,0,0,0.000,,ValueError,missing expected layer mentions: ['school_points']
qwen2.5-coder:14b,grounded,T025,zonal_statistics,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_14b/grounded/T025_grounded.json,0,0,0,0,0,0,0.000,,ValueError,"missing expected layer mentions: ['flood_zones', 'school_points']"
qwen2.5-coder:14b,grounded,T026,choropleth_export,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_14b/grounded/T026_grounded.json,1,1,1,117700,1,1,0.459,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_14b/grounded/T026/T026_temperature_choropleth.png,,
qwen2.5-coder:14b,grounded,T027,choropleth_export,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_14b/grounded/T027_grounded.json,1,1,1,122199,1,1,0.524,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_14b/grounded/T027/T027_school_density_choropleth.png,,
qwen2.5-coder:14b,grounded,T028,choropleth_export,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_14b/grounded/T028_grounded.json,1,1,1,118545,1,1,0.722,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_14b/grounded/T028/T028_flood_exposure_choropleth.png,,
qwen2.5-coder:14b,grounded,T029,choropleth_export,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_14b/grounded/T029_grounded.json,1,1,1,73049,1,1,0.450,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_14b/grounded/T029/T029_hospital_access_choropleth.png,,
qwen2.5-coder:14b,grounded,T030,choropleth_export,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_14b/grounded/T030_grounded.json,1,1,1,121058,1,1,0.801,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_14b/grounded/T030/T030_multivariate_risk_map.png,,
qwen2.5-coder:32b,grounded,T001,buffer_service_area,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_32b/grounded/T001_grounded.json,1,1,1,116,1,1,0.175,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_32b/grounded/T001/T001_buffer_hospitals.gpkg,,
qwen2.5-coder:32b,grounded,T002,buffer_service_area,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_32b/grounded/T002_grounded.json,1,1,1,116,1,1,0.040,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_32b/grounded/T002/T002_buffer_hospitals_2500m.gpkg,,
qwen2.5-coder:32b,grounded,T003,buffer_service_area,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_32b/grounded/T003_grounded.json,1,1,1,1,1,1,1.113,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_32b/grounded/T003/T003_buffer_hospitals_dissolved.gpkg,,
qwen2.5-coder:32b,grounded,T004,buffer_service_area,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_32b/grounded/T004_grounded.json,1,1,1,116,1,1,0.178,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_32b/grounded/T004/T004_buffer_hospitals_named.gpkg,,
qwen2.5-coder:32b,grounded,T005,buffer_service_area,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_32b/grounded/T005_grounded.json,1,1,1,116,1,1,0.055,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_32b/grounded/T005/T005_buffer_hospitals_area.gpkg,,
qwen2.5-coder:32b,grounded,T006,overlay_intersection,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_32b/grounded/T006_grounded.json,1,1,1,1696,1,1,0.347,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_32b/grounded/T006/T006_flood_tract_overlay.gpkg,,
qwen2.5-coder:32b,grounded,T007,overlay_intersection,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_32b/grounded/T007_grounded.json,1,1,1,1696,1,1,0.344,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_32b/grounded/T007/T007_flood_tract_overlay_area.gpkg,,
qwen2.5-coder:32b,grounded,T008,overlay_intersection,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_32b/grounded/T008_grounded.json,1,1,1,1696,1,1,0.346,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_32b/grounded/T008/T008_sfha_overlay.gpkg,,
qwen2.5-coder:32b,grounded,T009,overlay_intersection,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_32b/grounded/T009_grounded.json,1,1,1,2498,1,1,0.395,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_32b/grounded/T009/T009_flood_summary_by_tract.gpkg,,
qwen2.5-coder:32b,grounded,T010,overlay_intersection,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_32b/grounded/T010_grounded.json,1,1,1,630,1,1,0.327,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_32b/grounded/T010/T010_high_flood_tracts.gpkg,,
qwen2.5-coder:32b,grounded,T011,point_count_join,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_32b/grounded/T011_grounded.json,1,1,1,2498,1,1,0.129,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_32b/grounded/T011/T011_school_count_by_tract.gpkg,,
qwen2.5-coder:32b,grounded,T012,point_count_join,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_32b/grounded/T012_grounded.json,1,1,1,2498,1,1,0.112,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_32b/grounded/T012/T012_hospital_count_by_tract.gpkg,,
qwen2.5-coder:32b,grounded,T013,point_count_join,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_32b/grounded/T013_grounded.json,1,1,1,2498,1,1,0.130,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_32b/grounded/T013/T013_school_density_by_tract.gpkg,,
qwen2.5-coder:32b,grounded,T014,point_count_join,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_32b/grounded/T014_grounded.json,1,1,1,1399,1,1,0.102,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_32b/grounded/T014/T014_tracts_with_schools.gpkg,,
qwen2.5-coder:32b,grounded,T015,point_count_join,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_32b/grounded/T015_grounded.json,1,1,1,2498,1,1,0.166,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_32b/grounded/T015/T015_school_hospital_counts.gpkg,,
qwen2.5-coder:32b,grounded,T016,raster_clip,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_32b/grounded/T016_grounded.json,1,1,1,44,1,1,0.011,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_32b/grounded/T016/T016_temperature_clip.tif,,
qwen2.5-coder:32b,grounded,T017,raster_clip,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_32b/grounded/T017_grounded.json,1,1,1,117,1,1,0.011,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_32b/grounded/T017/T017_temperature_clip_nodata.tif,,
qwen2.5-coder:32b,grounded,T018,raster_clip,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_32b/grounded/T018_grounded.json,1,1,1,117,1,1,0.011,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_32b/grounded/T018/T018_temperature_clip_boundary_crs.tif,,
qwen2.5-coder:32b,grounded,T019,raster_clip,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_32b/grounded/T019_grounded.json,1,1,1,44,1,1,0.010,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_32b/grounded/T019/T019_temperature_clip_compressed.tif,,
qwen2.5-coder:32b,grounded,T020,raster_clip,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_32b/grounded/T020_grounded.json,1,1,1,117,1,1,0.010,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_32b/grounded/T020/T020_temperature_clip_metadata.tif,,
qwen2.5-coder:32b,grounded,T021,zonal_statistics,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_32b/grounded/T021_grounded.json,1,1,1,2498,1,1,1.808,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_32b/grounded/T021/T021_temperature_zonal_stats.gpkg,,
qwen2.5-coder:32b,grounded,T022,zonal_statistics,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_32b/grounded/T022_grounded.json,1,1,1,2498,1,1,1.814,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_32b/grounded/T022/T022_temperature_mean_by_tract.gpkg,,
qwen2.5-coder:32b,grounded,T023,zonal_statistics,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_32b/grounded/T023_grounded.json,1,1,1,8,1,1,1.761,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_32b/grounded/T023/T023_temperature_stats_hot_tracts.gpkg,,
qwen2.5-coder:32b,grounded,T024,zonal_statistics,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_32b/grounded/T024_grounded.json,0,0,0,0,0,0,0.000,,ValueError,missing expected layer mentions: ['school_points']
qwen2.5-coder:32b,grounded,T025,zonal_statistics,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_32b/grounded/T025_grounded.json,0,0,0,0,0,0,0.000,,ValueError,"missing expected layer mentions: ['flood_zones', 'school_points']"
qwen2.5-coder:32b,grounded,T026,choropleth_export,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_32b/grounded/T026_grounded.json,1,1,1,117700,1,1,0.462,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_32b/grounded/T026/T026_temperature_choropleth.png,,
qwen2.5-coder:32b,grounded,T027,choropleth_export,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_32b/grounded/T027_grounded.json,1,1,1,150060,1,1,0.452,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_32b/grounded/T027/T027_school_density_choropleth.png,,
qwen2.5-coder:32b,grounded,T028,choropleth_export,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_32b/grounded/T028_grounded.json,0,0,0,0,0,0,0.000,,ValueError,missing expected layer mentions: ['zonal_input_for_map']
qwen2.5-coder:32b,grounded,T029,choropleth_export,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_32b/grounded/T029_grounded.json,0,0,0,0,0,0,0.000,,ValueError,missing expected layer mentions: ['zonal_input_for_map']
qwen2.5-coder:32b,grounded,T030,choropleth_export,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_32b/grounded/T030_grounded.json,1,1,1,124913,1,1,0.806,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_32b/grounded/T030/T030_multivariate_risk_map.png,,
qwen2.5-coder:3b,grounded,T001,buffer_service_area,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_3b/grounded/T001_grounded.json,1,1,1,116,1,1,0.147,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_3b/grounded/T001/T001_buffer_hospitals.gpkg,,
qwen2.5-coder:3b,grounded,T002,buffer_service_area,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_3b/grounded/T002_grounded.json,0,0,0,0,0,0,0.000,,ValueError,missing expected layer mentions: ['study_boundary']
qwen2.5-coder:3b,grounded,T003,buffer_service_area,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_3b/grounded/T003_grounded.json,1,1,1,1,1,1,1.112,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_3b/grounded/T003/T003_buffer_hospitals_dissolved.gpkg,,
qwen2.5-coder:3b,grounded,T004,buffer_service_area,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_3b/grounded/T004_grounded.json,1,1,1,116,1,1,0.146,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_3b/grounded/T004/T004_buffer_hospitals_named.gpkg,,
qwen2.5-coder:3b,grounded,T005,buffer_service_area,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_3b/grounded/T005_grounded.json,1,1,1,116,1,1,0.151,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_3b/grounded/T005/T005_buffer_hospitals_area.gpkg,,
qwen2.5-coder:3b,grounded,T006,overlay_intersection,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_3b/grounded/T006_grounded.json,1,1,1,1696,1,1,0.349,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_3b/grounded/T006/T006_flood_tract_overlay.gpkg,,
qwen2.5-coder:3b,grounded,T007,overlay_intersection,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_3b/grounded/T007_grounded.json,1,1,1,1696,1,1,0.348,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_3b/grounded/T007/T007_flood_tract_overlay_area.gpkg,,
qwen2.5-coder:3b,grounded,T008,overlay_intersection,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_3b/grounded/T008_grounded.json,1,1,1,1696,1,1,0.361,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_3b/grounded/T008/T008_sfha_overlay.gpkg,,
qwen2.5-coder:3b,grounded,T009,overlay_intersection,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_3b/grounded/T009_grounded.json,1,1,1,2498,1,1,0.379,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_3b/grounded/T009/T009_flood_summary_by_tract.gpkg,,
