model,mode,task_id,task_type,planning_exec_ready,spec_path,contract_compatible,execution_success,output_valid,row_or_pixel_count,required_fields_ok,geometry_or_raster_ok,duration_seconds,output_path,repair_policy,repair_applied,repair_notes,error_type,error_message
qwen2.5-coder:7b,grounded,T029,choropleth_export,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_7b/grounded/T029_grounded.json,1,1,1,186827,1,1,0.472,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_7b/grounded/T029/T029_hospital_access_choropleth.png,role_defaults,1,default_layer_roles:zonal_input_for_map,,
qwen2.5-coder:7b,grounded,T030,choropleth_export,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_7b/grounded/T030_grounded.json,1,1,1,117495,1,1,0.814,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_7b/grounded/T030/T030_multivariate_risk_map.png,role_defaults,0,,,
qwen2.5:3b,grounded,T001,buffer_service_area,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/grounded/T001_grounded.json,1,1,1,116,1,1,0.177,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5_3b/grounded/T001/T001_buffer_hospitals.gpkg,role_defaults,0,,,
qwen2.5:3b,grounded,T002,buffer_service_area,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/grounded/T002_grounded.json,1,1,1,116,1,1,0.040,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5_3b/grounded/T002/T002_buffer_hospitals_2500m.gpkg,role_defaults,0,,,
qwen2.5:3b,grounded,T003,buffer_service_area,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/grounded/T003_grounded.json,1,1,1,1,1,1,1.113,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5_3b/grounded/T003/T003_buffer_hospitals_dissolved.gpkg,role_defaults,1,"default_layer_roles:hospital_points,study_boundary",,
qwen2.5:3b,grounded,T004,buffer_service_area,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/grounded/T004_grounded.json,1,1,1,116,1,1,0.175,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5_3b/grounded/T004/T004_buffer_hospitals_named.gpkg,role_defaults,1,"default_layer_roles:hospital_points,study_boundary",,
qwen2.5:3b,grounded,T005,buffer_service_area,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/grounded/T005_grounded.json,1,1,1,116,1,1,0.063,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5_3b/grounded/T005/T005_buffer_hospitals_area.gpkg,role_defaults,0,,,
qwen2.5:3b,grounded,T006,overlay_intersection,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/grounded/T006_grounded.json,1,1,1,1696,1,1,0.356,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5_3b/grounded/T006/T006_flood_tract_overlay.gpkg,role_defaults,1,"default_layer_roles:census_tracts,flood_zones",,
qwen2.5:3b,grounded,T007,overlay_intersection,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/grounded/T007_grounded.json,1,1,1,1696,1,1,0.347,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5_3b/grounded/T007/T007_flood_tract_overlay_area.gpkg,role_defaults,0,,,
qwen2.5:3b,grounded,T008,overlay_intersection,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/grounded/T008_grounded.json,1,1,1,1696,1,1,0.347,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5_3b/grounded/T008/T008_sfha_overlay.gpkg,role_defaults,0,,,
qwen2.5:3b,grounded,T009,overlay_intersection,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/grounded/T009_grounded.json,1,1,1,2498,1,1,0.403,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5_3b/grounded/T009/T009_flood_summary_by_tract.gpkg,role_defaults,0,,,
qwen2.5:3b,grounded,T010,overlay_intersection,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/grounded/T010_grounded.json,1,1,1,630,1,1,0.329,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5_3b/grounded/T010/T010_high_flood_tracts.gpkg,role_defaults,0,,,
qwen2.5:3b,grounded,T011,point_count_join,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/grounded/T011_grounded.json,1,1,1,2498,1,1,0.130,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5_3b/grounded/T011/T011_school_count_by_tract.gpkg,role_defaults,0,,,
qwen2.5:3b,grounded,T012,point_count_join,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/grounded/T012_grounded.json,1,1,1,2498,1,1,0.112,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5_3b/grounded/T012/T012_hospital_count_by_tract.gpkg,role_defaults,0,,,
qwen2.5:3b,grounded,T013,point_count_join,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/grounded/T013_grounded.json,1,1,1,2498,1,1,0.128,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5_3b/grounded/T013/T013_school_density_by_tract.gpkg,role_defaults,0,,,
qwen2.5:3b,grounded,T014,point_count_join,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/grounded/T014_grounded.json,1,1,1,1399,1,1,0.102,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5_3b/grounded/T014/T014_tracts_with_schools.gpkg,role_defaults,0,,,
qwen2.5:3b,grounded,T015,point_count_join,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/grounded/T015_grounded.json,1,1,1,2498,1,1,0.166,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5_3b/grounded/T015/T015_school_hospital_counts.gpkg,role_defaults,0,,,
qwen2.5:3b,grounded,T016,raster_clip,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/grounded/T016_grounded.json,1,1,1,117,1,1,0.011,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5_3b/grounded/T016/T016_temperature_clip.tif,role_defaults,1,"default_layer_roles:study_boundary,temperature_raster",,
qwen2.5:3b,grounded,T017,raster_clip,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/grounded/T017_grounded.json,1,1,1,117,1,1,0.010,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5_3b/grounded/T017/T017_temperature_clip_nodata.tif,role_defaults,1,"default_layer_roles:study_boundary,temperature_raster",,
qwen2.5:3b,grounded,T018,raster_clip,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/grounded/T018_grounded.json,1,1,1,117,1,1,0.010,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5_3b/grounded/T018/T018_temperature_clip_boundary_crs.tif,role_defaults,1,"default_layer_roles:study_boundary,temperature_raster",,
qwen2.5:3b,grounded,T019,raster_clip,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/grounded/T019_grounded.json,1,1,1,117,1,1,0.010,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5_3b/grounded/T019/T019_temperature_clip_compressed.tif,role_defaults,1,"default_layer_roles:study_boundary,temperature_raster",,
qwen2.5:3b,grounded,T020,raster_clip,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/grounded/T020_grounded.json,1,1,1,117,1,1,0.010,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5_3b/grounded/T020/T020_temperature_clip_metadata.tif,role_defaults,1,"default_layer_roles:study_boundary,temperature_raster",,
qwen2.5:3b,grounded,T021,zonal_statistics,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/grounded/T021_grounded.json,1,1,1,2498,1,1,1.837,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5_3b/grounded/T021/T021_temperature_zonal_stats.gpkg,role_defaults,0,,,
qwen2.5:3b,grounded,T022,zonal_statistics,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/grounded/T022_grounded.json,1,1,1,2498,1,1,1.825,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5_3b/grounded/T022/T022_temperature_mean_by_tract.gpkg,role_defaults,0,,,
qwen2.5:3b,grounded,T023,zonal_statistics,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/grounded/T023_grounded.json,1,1,1,8,1,1,1.767,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5_3b/grounded/T023/T023_temperature_stats_hot_tracts.gpkg,role_defaults,0,,,
qwen2.5:3b,grounded,T024,zonal_statistics,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/grounded/T024_grounded.json,1,1,1,2498,1,1,1.898,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5_3b/grounded/T024/T024_temperature_school_join.gpkg,role_defaults,1,default_layer_roles:school_points,,
qwen2.5:3b,grounded,T025,zonal_statistics,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/grounded/T025_grounded.json,1,1,1,2498,1,1,2.183,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5_3b/grounded/T025/T025_temperature_flood_school.gpkg,role_defaults,1,"default_layer_roles:flood_zones,school_points",,
qwen2.5:3b,grounded,T026,choropleth_export,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/grounded/T026_grounded.json,1,1,1,130186,1,1,0.459,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5_3b/grounded/T026/T026_temperature_choropleth.png,role_defaults,1,default_layer_roles:zonal_input_for_map,,
qwen2.5:3b,grounded,T027,choropleth_export,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/grounded/T027_grounded.json,1,1,1,101357,1,1,0.528,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5_3b/grounded/T027/T027_school_density_choropleth.png,role_defaults,1,default_layer_roles:zonal_input_for_map,,
qwen2.5:3b,grounded,T028,choropleth_export,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/grounded/T028_grounded.json,1,1,1,190412,1,1,0.702,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5_3b/grounded/T028/T028_flood_exposure_choropleth.png,role_defaults,1,default_layer_roles:zonal_input_for_map,,
qwen2.5:3b,grounded,T029,choropleth_export,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/grounded/T029_grounded.json,1,1,1,231994,1,1,8.432,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5_3b/grounded/T029/T029_hospital_access_choropleth.png,role_defaults,1,default_layer_roles:zonal_input_for_map,,
qwen2.5:3b,grounded,T030,choropleth_export,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/grounded/T030_grounded.json,1,1,1,124521,1,1,0.809,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5_3b/grounded/T030/T030_multivariate_risk_map.png,role_defaults,1,default_layer_roles:zonal_input_for_map,,
qwen3:4b,grounded,T001,buffer_service_area,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen3_4b/grounded/T001_grounded.json,0,0,0,0,0,0,0.000,,role_defaults,0,,FileNotFoundError,[Errno 2] No such file or directory: 'experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen3_4b/grounded/T001_grounded.json'
qwen3:4b,grounded,T002,buffer_service_area,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen3_4b/grounded/T002_grounded.json,0,0,0,0,0,0,0.000,,role_defaults,0,,FileNotFoundError,[Errno 2] No such file or directory: 'experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen3_4b/grounded/T002_grounded.json'
qwen3:4b,grounded,T003,buffer_service_area,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen3_4b/grounded/T003_grounded.json,0,0,0,0,0,0,0.000,,role_defaults,0,,FileNotFoundError,[Errno 2] No such file or directory: 'experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen3_4b/grounded/T003_grounded.json'
qwen3:4b,grounded,T004,buffer_service_area,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen3_4b/grounded/T004_grounded.json,0,0,0,0,0,0,0.000,,role_defaults,0,,FileNotFoundError,[Errno 2] No such file or directory: 'experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen3_4b/grounded/T004_grounded.json'
qwen3:4b,grounded,T005,buffer_service_area,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen3_4b/grounded/T005_grounded.json,0,0,0,0,0,0,0.000,,role_defaults,0,,FileNotFoundError,[Errno 2] No such file or directory: 'experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen3_4b/grounded/T005_grounded.json'
qwen3:4b,grounded,T006,overlay_intersection,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen3_4b/grounded/T006_grounded.json,0,0,0,0,0,0,0.000,,role_defaults,0,,FileNotFoundError,[Errno 2] No such file or directory: 'experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen3_4b/grounded/T006_grounded.json'
qwen3:4b,grounded,T007,overlay_intersection,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen3_4b/grounded/T007_grounded.json,0,0,0,0,0,0,0.000,,role_defaults,0,,FileNotFoundError,[Errno 2] No such file or directory: 'experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen3_4b/grounded/T007_grounded.json'
qwen3:4b,grounded,T008,overlay_intersection,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen3_4b/grounded/T008_grounded.json,0,0,0,0,0,0,0.000,,role_defaults,0,,FileNotFoundError,[Errno 2] No such file or directory: 'experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen3_4b/grounded/T008_grounded.json'
qwen3:4b,grounded,T009,overlay_intersection,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen3_4b/grounded/T009_grounded.json,0,0,0,0,0,0,0.000,,role_defaults,0,,FileNotFoundError,[Errno 2] No such file or directory: 'experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen3_4b/grounded/T009_grounded.json'
qwen3:4b,grounded,T010,overlay_intersection,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen3_4b/grounded/T010_grounded.json,0,0,0,0,0,0,0.000,,role_defaults,0,,FileNotFoundError,[Errno 2] No such file or directory: 'experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen3_4b/grounded/T010_grounded.json'
qwen3:4b,grounded,T011,point_count_join,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen3_4b/grounded/T011_grounded.json,0,0,0,0,0,0,0.000,,role_defaults,0,,FileNotFoundError,[Errno 2] No such file or directory: 'experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen3_4b/grounded/T011_grounded.json'
qwen3:4b,grounded,T012,point_count_join,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen3_4b/grounded/T012_grounded.json,0,0,0,0,0,0,0.000,,role_defaults,0,,FileNotFoundError,[Errno 2] No such file or directory: 'experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen3_4b/grounded/T012_grounded.json'
qwen3:4b,grounded,T013,point_count_join,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen3_4b/grounded/T013_grounded.json,0,0,0,0,0,0,0.000,,role_defaults,0,,FileNotFoundError,[Errno 2] No such file or directory: 'experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen3_4b/grounded/T013_grounded.json'
qwen3:4b,grounded,T014,point_count_join,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen3_4b/grounded/T014_grounded.json,0,0,0,0,0,0,0.000,,role_defaults,0,,FileNotFoundError,[Errno 2] No such file or directory: 'experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen3_4b/grounded/T014_grounded.json'
qwen3:4b,grounded,T015,point_count_join,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen3_4b/grounded/T015_grounded.json,0,0,0,0,0,0,0.000,,role_defaults,0,,FileNotFoundError,[Errno 2] No such file or directory: 'experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen3_4b/grounded/T015_grounded.json'
qwen3:4b,grounded,T016,raster_clip,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen3_4b/grounded/T016_grounded.json,0,0,0,0,0,0,0.000,,role_defaults,0,,FileNotFoundError,[Errno 2] No such file or directory: 'experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen3_4b/grounded/T016_grounded.json'
qwen3:4b,grounded,T017,raster_clip,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen3_4b/grounded/T017_grounded.json,0,0,0,0,0,0,0.000,,role_defaults,0,,FileNotFoundError,[Errno 2] No such file or directory: 'experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen3_4b/grounded/T017_grounded.json'
qwen3:4b,grounded,T018,raster_clip,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen3_4b/grounded/T018_grounded.json,0,0,0,0,0,0,0.000,,role_defaults,0,,FileNotFoundError,[Errno 2] No such file or directory: 'experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen3_4b/grounded/T018_grounded.json'
qwen3:4b,grounded,T019,raster_clip,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen3_4b/grounded/T019_grounded.json,0,0,0,0,0,0,0.000,,role_defaults,0,,FileNotFoundError,[Errno 2] No such file or directory: 'experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen3_4b/grounded/T019_grounded.json'
qwen3:4b,grounded,T020,raster_clip,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen3_4b/grounded/T020_grounded.json,0,0,0,0,0,0,0.000,,role_defaults,0,,FileNotFoundError,[Errno 2] No such file or directory: 'experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen3_4b/grounded/T020_grounded.json'
qwen3:4b,grounded,T021,zonal_statistics,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen3_4b/grounded/T021_grounded.json,0,0,0,0,0,0,0.000,,role_defaults,0,,FileNotFoundError,[Errno 2] No such file or directory: 'experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen3_4b/grounded/T021_grounded.json'
qwen3:4b,grounded,T022,zonal_statistics,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen3_4b/grounded/T022_grounded.json,0,0,0,0,0,0,0.000,,role_defaults,0,,FileNotFoundError,[Errno 2] No such file or directory: 'experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen3_4b/grounded/T022_grounded.json'
qwen3:4b,grounded,T023,zonal_statistics,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen3_4b/grounded/T023_grounded.json,0,0,0,0,0,0,0.000,,role_defaults,0,,FileNotFoundError,[Errno 2] No such file or directory: 'experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen3_4b/grounded/T023_grounded.json'
qwen3:4b,grounded,T024,zonal_statistics,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen3_4b/grounded/T024_grounded.json,0,0,0,0,0,0,0.000,,role_defaults,0,,FileNotFoundError,[Errno 2] No such file or directory: 'experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen3_4b/grounded/T024_grounded.json'
